epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.39925000071525574,0.0010000000474974513,1.2809828519821167,0.46875,1.1762205362319946
1,0.44475001096725464,0.0010000000474974513,1.1953340768814087,0.4838709533214569,1.1261903047561646
2,0.4984999895095825,0.0010000000474974513,1.0791527032852173,0.5685483813285828,1.0348036289215088
3,0.6290000081062317,0.0010000000474974513,0.912384569644928,0.7409273982048035,0.6826270222663879
4,0.7367500066757202,0.0010000000474974513,0.7097970843315125,0.7620967626571655,0.5707792639732361
5,0.7425000071525574,0.0010000000474974513,0.6676759123802185,0.7872983813285828,0.5193224549293518
6,0.7607499957084656,0.0010000000474974513,0.6263886094093323,0.7862903475761414,0.5486746430397034
7,0.7680000066757202,0.0010000000474974513,0.5955192446708679,0.7479838728904724,0.5818779468536377
8,0.7702500224113464,0.0010000000474974513,0.5855016112327576,0.8125,0.470324844121933
9,0.7742499709129333,0.0010000000474974513,0.5715000629425049,0.8145161271095276,0.4762685298919678
10,0.7820000052452087,0.0010000000474974513,0.5577977299690247,0.8004032373428345,0.4940697252750397
11,0.7822499871253967,0.0010000000474974513,0.534648060798645,0.7772177457809448,0.552204430103302
12,0.7864999771118164,0.0010000000474974513,0.5324059128761292,0.7590726017951965,0.5791887640953064
13,0.7975000143051147,0.0010000000474974513,0.5210918188095093,0.8397177457809448,0.41469016671180725
14,0.8075000047683716,0.0010000000474974513,0.4886769950389862,0.8225806355476379,0.4209281802177429
15,0.8080000281333923,0.0010000000474974513,0.4883784353733063,0.8286290168762207,0.44028034806251526
16,0.8180000185966492,0.0010000000474974513,0.46646761894226074,0.8084677457809448,0.45004186034202576
17,0.8109999895095825,0.0010000000474974513,0.47458770871162415,0.8356854915618896,0.42800915241241455
18,0.8237500190734863,0.0010000000474974513,0.45276594161987305,0.8346773982048035,0.4134199321269989
19,0.8237500190734863,0.0010000000474974513,0.4428928792476654,0.8316532373428345,0.4145435392856598
20,0.8202499747276306,0.0010000000474974513,0.4484303295612335,0.8024193644523621,0.4486277997493744
21,0.8270000219345093,0.0010000000474974513,0.43830975890159607,0.8417338728904724,0.40372994542121887
22,0.8355000019073486,0.0010000000474974513,0.41650813817977905,0.8588709831237793,0.37374159693717957
23,0.831250011920929,0.0010000000474974513,0.41401320695877075,0.8528226017951965,0.38997554779052734
24,0.8305000066757202,0.0010000000474974513,0.41901564598083496,0.8528226017951965,0.3682505190372467
25,0.8457499742507935,0.0010000000474974513,0.3949050307273865,0.8699596524238586,0.35560041666030884
26,0.8479999899864197,0.0010000000474974513,0.38704025745391846,0.8770161271095276,0.33239975571632385
27,0.8525000214576721,0.0010000000474974513,0.37795597314834595,0.882056474685669,0.3333941698074341
28,0.8572499752044678,0.0010000000474974513,0.3713168501853943,0.875,0.32064366340637207
29,0.8550000190734863,0.0010000000474974513,0.368224173784256,0.8790322542190552,0.32724490761756897
30,0.8374999761581421,0.0010000000474974513,0.39848142862319946,0.8578628897666931,0.3778304159641266
31,0.8600000143051147,0.0010000000474974513,0.3579351305961609,0.8830645084381104,0.2955355942249298
32,0.8629999756813049,0.0010000000474974513,0.3435053825378418,0.8830645084381104,0.3185601830482483
33,0.8709999918937683,0.0010000000474974513,0.3313274681568146,0.8931451439857483,0.30740463733673096
34,0.8700000047683716,0.0010000000474974513,0.3283979296684265,0.8699596524238586,0.32222315669059753
35,0.8730000257492065,0.0010000000474974513,0.3237926959991455,0.8800403475761414,0.309781014919281
36,0.8832499980926514,0.0010000000474974513,0.30528828501701355,0.882056474685669,0.3281745910644531
37,0.8762500286102295,0.0010000000474974513,0.31729358434677124,0.8467742204666138,0.40602752566337585
38,0.8774999976158142,0.0010000000474974513,0.3239254355430603,0.9102822542190552,0.26136085391044617
39,0.8930000066757202,0.0010000000474974513,0.28256723284721375,0.9072580933570862,0.2907979190349579
40,0.8887500166893005,0.0010000000474974513,0.2868490517139435,0.9012096524238586,0.29511335492134094
41,0.890500009059906,0.0010000000474974513,0.2787490487098694,0.8941532373428345,0.29434096813201904
42,0.8964999914169312,0.0010000000474974513,0.27507755160331726,0.9002016186714172,0.2715616226196289
43,0.8955000042915344,0.0010000000474974513,0.2732439935207367,0.9143145084381104,0.27734026312828064
44,0.90625,0.0010000000474974513,0.2624419033527374,0.9143145084381104,0.2622499465942383
45,0.9045000076293945,0.0010000000474974513,0.2569774389266968,0.9143145084381104,0.2467678189277649
46,0.9037500023841858,0.0010000000474974513,0.24436314404010773,0.9163306355476379,0.2521325945854187
47,0.9024999737739563,0.0010000000474974513,0.2573079466819763,0.9153226017951965,0.2603920102119446
48,0.9117500185966492,0.0010000000474974513,0.2336755394935608,0.8780242204666138,0.33687254786491394
49,0.9087499976158142,0.0010000000474974513,0.242216557264328,0.9153226017951965,0.24548302590847015
50,0.9114999771118164,0.0010000000474974513,0.23519431054592133,0.8901209831237793,0.29590946435928345
51,0.909250020980835,0.0010000000474974513,0.23339754343032837,0.90625,0.25821682810783386
52,0.9079999923706055,0.0010000000474974513,0.23649093508720398,0.9102822542190552,0.25217321515083313
53,0.9132500290870667,0.0010000000474974513,0.22477173805236816,0.9193548560142517,0.2833791673183441
54,0.9207500219345093,0.0010000000474974513,0.21007618308067322,0.8971773982048035,0.3452380299568176
55,0.9169999957084656,0.0010000000474974513,0.21107475459575653,0.9415322542190552,0.19721075892448425
56,0.9244999885559082,0.0010000000474974513,0.20110124349594116,0.8971773982048035,0.27831658720970154
57,0.9202499985694885,0.0010000000474974513,0.2110513597726822,0.9375,0.22505658864974976
58,0.9269999861717224,0.0010000000474974513,0.19074274599552155,0.9294354915618896,0.21872468292713165
59,0.9254999756813049,0.0010000000474974513,0.18929290771484375,0.9435483813285828,0.18955516815185547
60,0.925000011920929,0.0010000000474974513,0.19270260632038116,0.9274193644523621,0.2280736267566681
61,0.9232500195503235,0.0010000000474974513,0.20380832254886627,0.9375,0.182608500123024
62,0.9352499842643738,0.0010000000474974513,0.17456930875778198,0.9354838728904724,0.19306957721710205
63,0.9325000047683716,0.0010000000474974513,0.17015375196933746,0.9485887289047241,0.15388907492160797
64,0.9352499842643738,0.0010000000474974513,0.17175282537937164,0.9495967626571655,0.1636914610862732
65,0.934499979019165,0.0010000000474974513,0.16592654585838318,0.9415322542190552,0.19745606184005737
66,0.937749981880188,0.0010000000474974513,0.1521228700876236,0.9465726017951965,0.19768716394901276
