epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.289000004529953,0.0010000000474974513,1.4422109127044678,0.2671371102333069,1.3632279634475708
1,0.3140000104904175,0.0010000000474974513,1.3555848598480225,0.3709677457809448,1.3339945077896118
2,0.3297500014305115,0.0010000000474974513,1.3385579586029053,0.41330644488334656,1.2896831035614014
3,0.3434999883174896,0.0010000000474974513,1.3297356367111206,0.3911290466785431,1.2917377948760986
4,0.36500000953674316,0.0010000000474974513,1.310427188873291,0.41733869910240173,1.2894991636276245
5,0.37674999237060547,0.0010000000474974513,1.3134360313415527,0.5403226017951965,1.2489633560180664
6,0.3762499988079071,0.0010000000474974513,1.3001351356506348,0.4385080635547638,1.2464075088500977
7,0.3752500116825104,0.0010000000474974513,1.2966245412826538,0.4092741906642914,1.2714530229568481
8,0.390500009059906,0.0010000000474974513,1.2940332889556885,0.3770161271095276,1.2740991115570068
9,0.3935000002384186,0.0010000000474974513,1.288615107536316,0.5060483813285828,1.2346882820129395
10,0.41600000858306885,0.0010000000474974513,1.2674893140792847,0.4566532373428345,1.25856351852417
11,0.4205000102519989,0.0010000000474974513,1.2696384191513062,0.5352822542190552,1.1758383512496948
12,0.43174999952316284,0.0010000000474974513,1.2547552585601807,0.5423387289047241,1.171828269958496
13,0.4242500066757202,0.0010000000474974513,1.2573983669281006,0.5131048560142517,1.1934396028518677
14,0.4320000112056732,0.0010000000474974513,1.2445068359375,0.586693525314331,1.1139291524887085
15,0.4350000023841858,0.0010000000474974513,1.2455508708953857,0.5665322542190552,1.1110113859176636
16,0.4507499933242798,0.0010000000474974513,1.2281138896942139,0.5211693644523621,1.120245337486267
17,0.45124998688697815,0.0010000000474974513,1.2187303304672241,0.48891130089759827,1.1498334407806396
18,0.4584999978542328,0.0010000000474974513,1.2093143463134766,0.5453628897666931,1.1071597337722778
19,0.44725000858306885,0.0010000000474974513,1.2083818912506104,0.5594757795333862,1.1138981580734253
20,0.46399998664855957,0.0010000000474974513,1.1971704959869385,0.6260080933570862,1.0692695379257202
21,0.4637500047683716,0.0010000000474974513,1.2055453062057495,0.5766128897666931,1.0755202770233154
22,0.4647499918937683,0.0010000000474974513,1.1916024684906006,0.6260080933570862,1.043243646621704
23,0.45899999141693115,0.0010000000474974513,1.193972110748291,0.5514112710952759,1.0843769311904907
24,0.47874999046325684,0.0010000000474974513,1.1787683963775635,0.6280242204666138,1.0247431993484497
25,0.46050000190734863,0.0010000000474974513,1.17991304397583,0.5947580933570862,1.0167841911315918
26,0.46799999475479126,0.0010000000474974513,1.1834180355072021,0.5201612710952759,1.1250717639923096
27,0.45925000309944153,0.0010000000474974513,1.1848597526550293,0.6330645084381104,1.010398030281067
28,0.4740000069141388,0.0010000000474974513,1.185666799545288,0.5403226017951965,1.039634108543396
29,0.4717499911785126,0.0010000000474974513,1.1718554496765137,0.6038306355476379,1.0034891366958618
30,0.47749999165534973,0.0010000000474974513,1.1661275625228882,0.5947580933570862,1.0361196994781494
31,0.48124998807907104,0.0010000000474974513,1.1648176908493042,0.6038306355476379,1.02019464969635
32,0.4737499952316284,0.0010000000474974513,1.1843836307525635,0.5735887289047241,1.0169728994369507
33,0.47999998927116394,0.0010000000474974513,1.1698192358016968,0.6300403475761414,0.9933419227600098
34,0.49900001287460327,0.0010000000474974513,1.1589784622192383,0.5745967626571655,1.0407891273498535
35,0.49524998664855957,0.0010000000474974513,1.148688554763794,0.5907257795333862,1.0097811222076416
36,0.4972499907016754,0.0010000000474974513,1.1523739099502563,0.6391128897666931,0.9435060620307922
37,0.47699999809265137,0.0010000000474974513,1.1645865440368652,0.600806474685669,0.9872269034385681
38,0.500249981880188,0.0010000000474974513,1.1374404430389404,0.555443525314331,1.0185856819152832
39,0.4855000078678131,0.0010000000474974513,1.1538499593734741,0.5947580933570862,1.0480705499649048
40,0.4827499985694885,0.0010000000474974513,1.1423286199569702,0.625,0.999382734298706
41,0.5057500004768372,0.0010000000474974513,1.1404281854629517,0.5725806355476379,0.9991814494132996
42,0.4814999997615814,0.0010000000474974513,1.1554937362670898,0.5806451439857483,0.9982255101203918
43,0.5022500157356262,0.0010000000474974513,1.1278191804885864,0.5433467626571655,1.0701448917388916
44,0.5130000114440918,0.0010000000474974513,1.1470861434936523,0.5987903475761414,1.042216181755066
45,0.4925000071525574,0.0010000000474974513,1.139851689338684,0.6350806355476379,0.956526517868042
46,0.49775001406669617,0.0010000000474974513,1.1315876245498657,0.5443548560142517,1.0172017812728882
